time,open,high,low,close,tick_volume,spread,real_volume
2025-05-07 17:17:00+02:00,23217.6,23224.8,23217.3,23223.8,72,150,0
2025-05-07 17:18:00+02:00,23223.7,23232.2,23223.2,23229.5,72,150,0
2025-05-07 17:19:00+02:00,23229.6,23229.6,23225.6,23226.1,62,150,0
2025-05-07 17:20:00+02:00,23225.8,23230.6,23225.6,23228.2,71,150,0
2025-05-07 17:21:00+02:00,23228.7,23231.3,23225.7,23230.7,66,150,0
2025-05-07 17:22:00+02:00,23230.6,23230.7,23223.8,23228.9,63,150,0
2025-05-07 17:23:00+02:00,23228.8,23234.3,23228.6,23230.3,62,150,0
2025-05-07 17:24:00+02:00,23228.6,23230.2,23223.7,23223.8,66,150,0
2025-05-07 17:25:00+02:00,23223.2,23224.9,23218.8,23222.3,78,150,0
2025-05-07 17:26:00+02:00,23219.5,23223.0,23215.9,23219.9,67,150,0
2025-05-07 17:27:00+02:00,23219.9,23225.9,23219.4,23220.7,74,150,0
2025-05-07 17:28:00+02:00,23220.3,23220.9,23210.9,23210.9,58,150,0
2025-05-07 17:29:00+02:00,23211.1,23212.2,23206.1,23212.2,82,150,0
2025-05-07 17:30:00+02:00,23213.2,23218.0,23210.0,23214.4,108,150,0
2025-05-07 17:31:00+02:00,23213.9,23221.4,23213.9,23216.9,67,150,0
2025-05-07 17:32:00+02:00,23216.7,23224.2,23206.7,23209.3,93,150,0
2025-05-07 17:33:00+02:00,23209.8,23209.8,23202.0,23204.4,71,150,0
2025-05-07 17:34:00+02:00,23204.6,23205.9,23193.6,23196.1,81,150,0
2025-05-07 17:35:00+02:00,23196.3,23201.3,23194.6,23199.1,74,150,0
2025-05-07 17:36:00+02:00,23199.3,23203.6,23193.6,23194.3,74,150,0
2025-05-07 17:37:00+02:00,23194.1,23200.3,23191.6,23197.1,83,150,0
2025-05-07 17:38:00+02:00,23197.8,23200.7,23195.7,23196.7,68,150,0
2025-05-07 17:39:00+02:00,23196.2,23196.8,23190.3,23194.4,72,150,0
2025-05-07 17:40:00+02:00,23194.8,23199.4,23192.8,23197.8,67,150,0
2025-05-07 17:41:00+02:00,23198.1,23200.1,23196.1,23198.1,64,150,0
2025-05-07 17:42:00+02:00,23198.7,23198.7,23192.6,23197.0,75,150,0
2025-05-07 17:43:00+02:00,23196.2,23203.6,23195.8,23202.9,76,150,0
2025-05-07 17:44:00+02:00,23203.1,23203.6,23189.0,23192.7,86,150,0
2025-05-07 17:45:00+02:00,23192.6,23197.6,23170.3,23173.4,90,150,0
2025-05-07 17:46:00+02:00,23174.3,23174.4,23167.0,23172.0,77,150,0
2025-05-07 17:47:00+02:00,23172.4,23177.5,23171.6,23171.6,62,150,0
2025-05-07 17:48:00+02:00,23171.5,23176.9,23159.5,23167.5,97,150,0
2025-05-07 17:49:00+02:00,23167.5,23170.6,23159.0,23159.5,101,150,0
2025-05-07 17:50:00+02:00,23159.7,23164.7,23157.6,23161.8,92,150,0
2025-05-07 17:51:00+02:00,23161.1,23169.7,23161.1,23167.1,83,150,0
2025-05-07 17:52:00+02:00,23167.0,23174.6,23166.5,23170.5,84,150,0
2025-05-07 17:53:00+02:00,23170.4,23172.9,23169.9,23172.3,69,150,0
2025-05-07 17:54:00+02:00,23172.2,23172.7,23161.2,23161.3,80,150,0
2025-05-07 17:55:00+02:00,23161.3,23166.4,23156.8,23156.8,78,150,0
2025-05-07 17:56:00+02:00,23157.0,23157.0,23141.2,23148.8,122,150,0
2025-05-07 17:57:00+02:00,23148.6,23148.8,23131.9,23141.1,104,150,0
2025-05-07 17:58:00+02:00,23141.2,23151.6,23141.2,23150.4,94,150,0
2025-05-07 17:59:00+02:00,23149.6,23153.5,23146.4,23147.4,84,150,0
2025-05-07 18:00:00+02:00,23147.9,23151.1,23138.7,23140.2,105,150,0
2025-05-07 18:01:00+02:00,23139.2,23142.3,23130.8,23132.4,104,150,0
2025-05-07 18:02:00+02:00,23132.0,23134.6,23124.2,23129.5,103,150,0
2025-05-07 18:03:00+02:00,23129.6,23131.2,23113.2,23120.3,123,150,0
2025-05-07 18:04:00+02:00,23119.7,23126.2,23115.1,23117.1,92,150,0
2025-05-07 18:05:00+02:00,23117.1,23124.0,23117.1,23120.3,88,150,0
2025-05-07 18:06:00+02:00,23120.1,23140.0,23120.1,23133.4,138,150,0
2025-05-07 18:07:00+02:00,23133.0,23134.9,23113.5,23113.5,111,150,0
2025-05-07 18:08:00+02:00,23112.8,23124.5,23110.9,23110.9,106,150,0
2025-05-07 18:09:00+02:00,23110.1,23110.1,23097.3,23101.8,108,150,0
2025-05-07 18:10:00+02:00,23102.1,23110.3,23097.6,23110.3,106,150,0
2025-05-07 18:11:00+02:00,23111.1,23120.9,23108.7,23120.3,91,150,0
2025-05-07 18:12:00+02:00,23119.7,23127.2,23115.8,23124.0,99,150,0
2025-05-07 18:13:00+02:00,23124.7,23127.0,23117.5,23124.6,89,150,0
2025-05-07 18:14:00+02:00,23124.0,23127.0,23121.4,23124.8,102,150,0
2025-05-07 18:15:00+02:00,23124.2,23133.9,23118.8,23133.3,106,150,0
2025-05-07 18:16:00+02:00,23133.3,23138.0,23132.6,23132.7,100,150,0
2025-05-07 18:17:00+02:00,23133.2,23142.4,23132.7,23142.4,79,150,0
2025-05-07 18:18:00+02:00,23142.2,23144.7,23128.4,23129.9,73,150,0
2025-05-07 18:19:00+02:00,23129.8,23132.0,23125.5,23125.5,73,150,0
2025-05-07 18:20:00+02:00,23126.1,23127.6,23112.8,23115.9,96,150,0
2025-05-07 18:21:00+02:00,23115.9,23120.3,23114.7,23118.2,80,150,0
2025-05-07 18:22:00+02:00,23118.1,23131.0,23116.8,23130.8,92,150,0
2025-05-07 18:23:00+02:00,23130.9,23142.2,23130.8,23142.2,89,150,0
2025-05-07 18:24:00+02:00,23142.6,23144.6,23137.1,23137.7,83,150,0
2025-05-07 18:25:00+02:00,23137.7,23141.6,23134.7,23136.8,78,150,0
2025-05-07 18:26:00+02:00,23137.1,23143.3,23132.7,23134.0,70,150,0
2025-05-07 18:27:00+02:00,23134.0,23136.4,23132.4,23134.1,69,150,0
2025-05-07 18:28:00+02:00,23134.0,23136.1,23129.2,23131.1,97,150,0
2025-05-07 18:29:00+02:00,23131.2,23135.3,23127.4,23128.4,118,150,0
2025-05-07 18:30:00+02:00,23128.9,23134.4,23122.3,23128.8,205,150,0
2025-05-07 18:31:00+02:00,23128.3,23152.2,23128.3,23150.0,199,150,0
2025-05-07 18:32:00+02:00,23149.6,23151.7,23132.9,23134.4,201,150,0
2025-05-07 18:33:00+02:00,23134.3,23143.4,23132.9,23140.2,163,150,0
2025-05-07 18:34:00+02:00,23140.2,23142.3,23129.5,23132.5,188,150,0
2025-05-07 18:35:00+02:00,23129.4,23132.3,23112.2,23113.8,182,150,0
2025-05-07 18:36:00+02:00,23113.9,23121.0,23106.9,23117.0,174,150,0
2025-05-07 18:37:00+02:00,23116.9,23119.4,23109.4,23110.0,166,150,0
2025-05-07 18:38:00+02:00,23110.1,23128.9,23108.0,23125.0,156,150,0
2025-05-07 18:39:00+02:00,23123.8,23125.8,23117.9,23121.3,148,150,0
2025-05-07 18:40:00+02:00,23121.5,23136.2,23118.0,23136.1,172,150,0
2025-05-07 18:41:00+02:00,23136.2,23143.6,23133.2,23136.6,150,150,0
2025-05-07 18:42:00+02:00,23136.5,23138.9,23131.0,23137.3,144,150,0
2025-05-07 18:43:00+02:00,23137.3,23144.8,23137.0,23144.3,153,150,0
2025-05-07 18:44:00+02:00,23143.7,23154.8,23142.2,23153.6,148,150,0
2025-05-07 18:45:00+02:00,23154.2,23158.1,23149.0,23149.9,157,150,0
2025-05-07 18:46:00+02:00,23149.6,23151.1,23140.2,23146.7,155,150,0
2025-05-07 18:47:00+02:00,23146.7,23155.1,23145.7,23152.6,126,150,0
2025-05-07 18:48:00+02:00,23152.4,23154.9,23128.5,23130.3,148,150,0
2025-05-07 18:49:00+02:00,23130.3,23130.6,23107.4,23111.8,161,150,0
2025-05-07 18:50:00+02:00,23109.8,23115.9,23101.4,23105.6,154,150,0
2025-05-07 18:51:00+02:00,23104.9,23119.3,23104.9,23108.9,159,150,0
2025-05-07 18:52:00+02:00,23108.7,23122.2,23108.7,23119.5,136,150,0
2025-05-07 18:53:00+02:00,23119.6,23126.9,23117.0,23117.0,139,150,0
2025-05-07 18:54:00+02:00,23116.4,23126.0,23112.0,23125.0,162,150,0
2025-05-07 18:55:00+02:00,23123.9,23150.2,23123.8,23149.1,157,150,0
2025-05-07 18:56:00+02:00,23148.5,23164.0,23147.4,23160.1,131,150,0
2025-05-07 18:57:00+02:00,23160.0,23166.8,23160.0,23162.5,132,150,0
2025-05-07 18:58:00+02:00,23162.1,23166.8,23157.6,23164.2,129,150,0
2025-05-07 18:59:00+02:00,23166.2,23174.1,23155.8,23160.9,133,150,0
2025-05-07 19:00:00+02:00,23164.4,23164.4,23144.6,23152.1,155,150,0
2025-05-07 19:01:00+02:00,23152.0,23165.2,23149.2,23162.3,133,150,0
2025-05-07 19:02:00+02:00,23162.1,23164.7,23153.3,23159.1,129,150,0
2025-05-07 19:03:00+02:00,23158.5,23170.5,23156.6,23166.4,139,150,0
2025-05-07 19:04:00+02:00,23166.5,23168.9,23161.4,23168.4,112,150,0
2025-05-07 19:05:00+02:00,23168.9,23180.8,23168.9,23171.7,138,150,0
2025-05-07 19:06:00+02:00,23172.3,23174.8,23166.9,23169.9,133,150,0
2025-05-07 19:07:00+02:00,23170.0,23175.5,23163.5,23165.2,126,150,0
2025-05-07 19:08:00+02:00,23166.0,23168.2,23163.6,23167.1,110,150,0
2025-05-07 19:09:00+02:00,23167.3,23169.6,23164.1,23169.1,105,150,0
2025-05-07 19:10:00+02:00,23169.2,23178.7,23169.1,23177.9,126,150,0
2025-05-07 19:11:00+02:00,23178.0,23182.5,23174.1,23175.5,115,150,0
2025-05-07 19:12:00+02:00,23175.4,23175.4,23163.9,23169.6,128,150,0
2025-05-07 19:13:00+02:00,23170.1,23182.1,23168.0,23181.9,128,150,0
2025-05-07 19:14:00+02:00,23181.0,23181.0,23170.0,23172.0,109,150,0
2025-05-07 19:15:00+02:00,23172.0,23176.7,23167.7,23171.7,123,150,0
2025-05-07 19:16:00+02:00,23171.9,23172.4,23166.8,23168.9,103,150,0
2025-05-07 19:17:00+02:00,23167.7,23183.4,23167.2,23183.1,106,150,0
2025-05-07 19:18:00+02:00,23183.0,23184.0,23178.0,23178.3,93,150,0
2025-05-07 19:19:00+02:00,23178.3,23178.3,23169.4,23175.9,138,150,0
2025-05-07 19:20:00+02:00,23177.3,23178.5,23174.0,23177.3,109,150,0
2025-05-07 19:21:00+02:00,23177.3,23178.8,23175.8,23178.0,104,150,0
2025-05-07 19:22:00+02:00,23178.6,23180.5,23174.4,23174.6,118,150,0
2025-05-07 19:23:00+02:00,23173.7,23189.4,23173.0,23187.4,137,150,0
2025-05-07 19:24:00+02:00,23188.0,23191.3,23180.4,23180.4,114,150,0
2025-05-07 19:25:00+02:00,23180.8,23182.3,23170.0,23173.0,111,150,0
2025-05-07 19:26:00+02:00,23173.1,23176.3,23169.4,23176.3,105,150,0
2025-05-07 19:27:00+02:00,23176.4,23181.6,23169.4,23181.6,95,150,0
2025-05-07 19:28:00+02:00,23181.6,23189.0,23181.6,23188.9,107,150,0
2025-05-07 19:29:00+02:00,23189.0,23192.3,23186.8,23188.9,87,150,0
2025-05-07 19:30:00+02:00,23189.2,23193.2,23185.6,23191.6,105,150,0
2025-05-07 19:31:00+02:00,23191.7,23197.6,23191.6,23193.5,95,150,0
2025-05-07 19:32:00+02:00,23192.1,23193.8,23186.7,23189.4,97,150,0
2025-05-07 19:33:00+02:00,23189.9,23191.8,23185.9,23191.3,103,150,0
2025-05-07 19:34:00+02:00,23191.9,23193.0,23187.0,23189.4,91,150,0
2025-05-07 19:35:00+02:00,23189.5,23192.0,23187.8,23190.3,111,150,0
2025-05-07 19:36:00+02:00,23190.5,23192.3,23180.4,23190.6,115,150,0
2025-05-07 19:37:00+02:00,23190.4,23191.9,23186.4,23188.0,98,150,0
2025-05-07 19:38:00+02:00,23189.0,23192.1,23188.0,23190.5,90,150,0
2025-05-07 19:39:00+02:00,23189.0,23192.6,23187.9,23190.0,91,150,0
2025-05-07 19:40:00+02:00,23190.1,23192.8,23185.3,23185.3,118,150,0
2025-05-07 19:41:00+02:00,23184.9,23191.8,23184.8,23190.3,97,150,0
2025-05-07 19:42:00+02:00,23190.5,23195.4,23189.9,23193.9,118,150,0
2025-05-07 19:43:00+02:00,23194.3,23196.0,23186.1,23186.9,104,150,0
2025-05-07 19:44:00+02:00,23187.6,23196.5,23186.4,23193.9,109,150,0
2025-05-07 19:45:00+02:00,23193.6,23200.8,23190.5,23194.0,107,150,0
2025-05-07 19:46:00+02:00,23192.6,23193.1,23186.1,23186.5,113,150,0
2025-05-07 19:47:00+02:00,23185.6,23185.6,23176.6,23177.1,94,150,0
2025-05-07 19:48:00+02:00,23177.2,23177.2,23168.7,23173.2,114,150,0
2025-05-07 19:49:00+02:00,23173.3,23173.3,23155.8,23156.5,130,150,0
2025-05-07 19:50:00+02:00,23156.8,23161.3,23152.5,23156.3,144,150,0
2025-05-07 19:51:00+02:00,23156.3,23157.8,23148.8,23149.3,123,150,0
2025-05-07 19:52:00+02:00,23149.3,23149.3,23137.5,23139.1,132,150,0
2025-05-07 19:53:00+02:00,23139.0,23141.7,23128.2,23129.4,146,150,0
2025-05-07 19:54:00+02:00,23129.2,23129.2,23117.4,23120.9,169,150,0
2025-05-07 19:55:00+02:00,23120.6,23126.6,23114.6,23123.9,153,150,0
2025-05-07 19:56:00+02:00,23123.5,23135.6,23119.8,23132.1,158,150,0
2025-05-07 19:57:00+02:00,23132.2,23133.0,23123.1,23127.1,139,150,0
2025-05-07 19:58:00+02:00,23127.0,23136.0,23126.5,23129.0,135,150,0
2025-05-07 19:59:00+02:00,23128.4,23137.9,23126.8,23126.8,148,150,0
2025-05-07 20:00:00+02:00,23124.8,23132.8,23124.8,23130.9,173,150,0
2025-05-07 20:01:00+02:00,23131.4,23131.9,23116.4,23123.5,154,150,0
2025-05-07 20:02:00+02:00,23123.3,23128.4,23114.9,23123.0,142,150,0
2025-05-07 20:03:00+02:00,23124.4,23132.8,23124.4,23132.7,136,150,0
2025-05-07 20:04:00+02:00,23132.1,23144.5,23130.6,23140.1,157,150,0
2025-05-07 20:05:00+02:00,23140.1,23150.6,23136.6,23149.4,142,150,0
2025-05-07 20:06:00+02:00,23150.0,23150.0,23141.3,23146.4,133,150,0
2025-05-07 20:07:00+02:00,23146.5,23147.0,23130.9,23134.5,171,150,0
2025-05-07 20:08:00+02:00,23134.5,23149.8,23133.9,23149.1,139,150,0
2025-05-07 20:09:00+02:00,23149.3,23150.3,23138.3,23148.2,130,150,0
2025-05-07 20:10:00+02:00,23148.8,23152.8,23144.3,23147.2,133,150,0
2025-05-07 20:11:00+02:00,23147.1,23151.0,23143.6,23143.6,120,150,0
2025-05-07 20:12:00+02:00,23143.6,23146.8,23138.1,23143.3,128,150,0
2025-05-07 20:13:00+02:00,23143.6,23145.8,23135.7,23136.9,137,150,0
2025-05-07 20:14:00+02:00,23137.4,23141.4,23134.3,23138.3,139,150,0
2025-05-07 20:15:00+02:00,23138.4,23140.4,23134.2,23135.7,157,150,0
2025-05-07 20:16:00+02:00,23131.9,23149.7,23130.8,23141.8,156,150,0
2025-05-07 20:17:00+02:00,23141.7,23145.8,23138.6,23140.6,146,150,0
2025-05-07 20:18:00+02:00,23140.7,23146.3,23140.6,23140.7,149,150,0
2025-05-07 20:19:00+02:00,23141.3,23141.8,23136.8,23139.8,146,150,0
2025-05-07 20:20:00+02:00,23140.2,23149.2,23139.2,23145.7,164,150,0
2025-05-07 20:21:00+02:00,23145.7,23154.3,23144.6,23152.3,149,150,0
2025-05-07 20:22:00+02:00,23152.8,23155.6,23144.2,23151.2,148,150,0
2025-05-07 20:23:00+02:00,23151.2,23152.3,23144.6,23146.3,141,150,0
2025-05-07 20:24:00+02:00,23146.8,23148.3,23142.1,23146.8,144,150,0
2025-05-07 20:25:00+02:00,23146.8,23150.6,23133.6,23134.7,148,150,0
2025-05-07 20:26:00+02:00,23134.3,23135.8,23126.6,23128.1,140,150,0
2025-05-07 20:27:00+02:00,23128.3,23128.3,23120.6,23122.2,117,150,0
2025-05-07 20:28:00+02:00,23122.2,23129.3,23121.1,23125.2,132,150,0
2025-05-07 20:29:00+02:00,23125.2,23129.8,23120.1,23120.1,153,150,0
2025-05-07 20:30:00+02:00,23119.8,23130.6,23114.8,23127.3,142,150,0
2025-05-07 20:31:00+02:00,23127.2,23138.3,23127.2,23137.2,139,150,0
2025-05-07 20:32:00+02:00,23137.8,23141.3,23128.1,23128.1,129,150,0
2025-05-07 20:33:00+02:00,23127.8,23136.8,23127.8,23131.8,117,150,0
2025-05-07 20:34:00+02:00,23131.8,23134.6,23115.7,23120.2,186,150,0
2025-05-07 20:35:00+02:00,23119.8,23130.3,23115.7,23130.1,177,150,0
2025-05-07 20:36:00+02:00,23130.6,23130.6,23111.1,23118.7,155,150,0
2025-05-07 20:37:00+02:00,23119.3,23122.8,23111.8,23122.6,130,150,0
2025-05-07 20:38:00+02:00,23122.1,23134.1,23122.1,23127.1,118,150,0
2025-05-07 20:39:00+02:00,23126.3,23128.3,23123.1,23124.2,111,150,0
2025-05-07 20:40:00+02:00,23124.3,23137.8,23122.7,23135.8,120,150,0
2025-05-07 20:41:00+02:00,23135.6,23142.3,23131.6,23141.2,129,150,0
2025-05-07 20:42:00+02:00,23141.1,23142.8,23136.7,23138.2,123,150,0
2025-05-07 20:43:00+02:00,23138.1,23144.7,23137.6,23139.2,99,150,0
2025-05-07 20:44:00+02:00,23139.1,23140.7,23135.1,23137.2,86,150,0
2025-05-07 20:45:00+02:00,23137.8,23145.3,23135.7,23145.2,115,150,0
2025-05-07 20:46:00+02:00,23145.1,23149.2,23131.6,23134.7,121,150,0
2025-05-07 20:47:00+02:00,23134.8,23138.3,23122.1,23122.1,123,150,0
2025-05-07 20:48:00+02:00,23121.8,23121.8,23112.1,23114.8,154,150,0
2025-05-07 20:49:00+02:00,23114.1,23119.8,23110.1,23110.1,126,150,0
2025-05-07 20:50:00+02:00,23110.1,23113.8,23105.8,23109.6,134,150,0
2025-05-07 20:51:00+02:00,23110.2,23113.8,23105.7,23111.3,105,150,0
2025-05-07 20:52:00+02:00,23111.2,23120.1,23111.2,23118.8,107,150,0
2025-05-07 20:53:00+02:00,23119.3,23122.2,23115.7,23119.6,92,150,0
2025-05-07 20:54:00+02:00,23120.3,23127.6,23118.6,23120.1,100,150,0
2025-05-07 20:55:00+02:00,23119.1,23125.3,23116.1,23119.6,131,150,0
2025-05-07 20:56:00+02:00,23119.8,23124.8,23115.1,23123.8,94,150,0
2025-05-07 20:57:00+02:00,23124.2,23130.3,23123.3,23129.1,105,150,0
2025-05-07 20:58:00+02:00,23130.1,23132.7,23128.1,23131.1,106,150,0
2025-05-07 20:59:00+02:00,23131.6,23132.8,23128.6,23131.2,106,150,0
2025-05-07 21:00:00+02:00,23131.1,23131.8,23126.1,23130.8,119,150,0
2025-05-07 21:01:00+02:00,23131.2,23139.8,23131.2,23139.6,122,150,0
2025-05-07 21:02:00+02:00,23139.1,23141.2,23135.6,23138.8,108,150,0
2025-05-07 21:03:00+02:00,23138.6,23140.3,23135.6,23138.7,98,150,0
2025-05-07 21:04:00+02:00,23138.7,23140.1,23135.6,23136.2,111,150,0
2025-05-07 21:05:00+02:00,23136.8,23145.7,23136.1,23142.3,98,150,0
2025-05-07 21:06:00+02:00,23142.6,23144.6,23133.7,23133.8,144,150,0
2025-05-07 21:07:00+02:00,23133.7,23142.7,23130.6,23139.7,104,150,0
2025-05-07 21:08:00+02:00,23139.7,23140.8,23132.8,23135.6,114,150,0
2025-05-07 21:09:00+02:00,23135.3,23145.7,23134.8,23143.1,90,150,0
2025-05-07 21:10:00+02:00,23144.3,23150.7,23141.6,23149.3,106,150,0
2025-05-07 21:11:00+02:00,23149.2,23149.7,23141.6,23141.6,94,150,0
2025-05-07 21:12:00+02:00,23142.7,23144.3,23139.2,23141.3,102,150,0
2025-05-07 21:13:00+02:00,23141.1,23145.2,23139.6,23144.3,88,150,0
2025-05-07 21:14:00+02:00,23144.6,23150.8,23144.6,23149.7,83,150,0
2025-05-07 21:15:00+02:00,23149.1,23149.1,23140.6,23141.7,87,150,0
2025-05-07 21:16:00+02:00,23141.6,23143.8,23140.2,23141.7,108,150,0
2025-05-07 21:17:00+02:00,23142.7,23145.8,23134.7,23142.2,93,150,0
2025-05-07 21:18:00+02:00,23142.7,23143.8,23136.3,23137.8,93,150,0
2025-05-07 21:19:00+02:00,23137.6,23143.8,23137.6,23143.8,89,150,0
2025-05-07 21:20:00+02:00,23146.8,23147.7,23141.7,23145.2,82,150,0
2025-05-07 21:21:00+02:00,23145.8,23145.8,23133.6,23135.3,105,150,0
2025-05-07 21:22:00+02:00,23135.6,23136.8,23123.7,23125.7,93,150,0
2025-05-07 21:23:00+02:00,23125.7,23126.8,23123.1,23125.8,106,150,0
2025-05-07 21:24:00+02:00,23125.1,23126.3,23120.2,23122.7,101,150,0
2025-05-07 21:25:00+02:00,23122.8,23129.2,23121.1,23129.1,102,150,0
2025-05-07 21:26:00+02:00,23129.2,23132.2,23123.6,23124.2,87,150,0
2025-05-07 21:27:00+02:00,23124.6,23129.3,23123.6,23126.8,108,150,0
2025-05-07 21:28:00+02:00,23126.7,23127.8,23117.2,23117.2,100,150,0
2025-05-07 21:29:00+02:00,23116.8,23118.6,23112.7,23117.8,103,150,0
2025-05-07 21:30:00+02:00,23119.2,23124.8,23115.7,23121.1,128,150,0
2025-05-07 21:31:00+02:00,23121.2,23127.3,23119.6,23119.8,108,150,0
2025-05-07 21:32:00+02:00,23119.6,23127.8,23119.6,23124.7,96,150,0
2025-05-07 21:33:00+02:00,23125.2,23130.8,23125.1,23128.3,78,150,0
2025-05-07 21:34:00+02:00,23127.7,23129.3,23124.7,23126.3,95,150,0
2025-05-07 21:35:00+02:00,23126.2,23128.6,23122.7,23125.8,109,150,0
2025-05-07 21:36:00+02:00,23125.1,23128.7,23124.2,23125.7,105,150,0
2025-05-07 21:37:00+02:00,23125.6,23125.8,23120.2,23122.6,83,150,0
2025-05-07 21:38:00+02:00,23123.7,23129.2,23122.6,23128.1,86,150,0
2025-05-07 21:39:00+02:00,23128.7,23131.8,23127.6,23129.2,63,150,0
2025-05-07 21:40:00+02:00,23129.6,23139.3,23128.6,23138.3,85,150,0
2025-05-07 21:41:00+02:00,23138.7,23141.3,23138.1,23138.7,75,150,0
2025-05-07 21:42:00+02:00,23138.7,23147.2,23137.1,23138.1,63,150,0
2025-05-07 21:43:00+02:00,23138.6,23143.3,23138.6,23138.8,75,150,0
2025-05-07 21:44:00+02:00,23139.1,23141.3,23136.6,23139.1,71,150,0
2025-05-07 21:45:00+02:00,23139.2,23141.8,23138.1,23138.6,67,150,0
2025-05-07 21:46:00+02:00,23138.7,23139.3,23134.6,23135.2,76,150,0
2025-05-07 21:47:00+02:00,23134.8,23141.7,23133.2,23140.7,61,150,0
2025-05-07 21:48:00+02:00,23140.7,23145.8,23140.7,23144.2,82,150,0
2025-05-07 21:49:00+02:00,23146.2,23149.8,23144.8,23145.8,78,150,0
2025-05-07 21:50:00+02:00,23145.8,23148.3,23142.2,23142.3,74,150,0
2025-05-07 21:51:00+02:00,23142.1,23142.8,23134.6,23139.2,63,150,0
2025-05-07 21:52:00+02:00,23138.6,23145.8,23138.1,23144.6,63,150,0
2025-05-07 21:53:00+02:00,23143.6,23147.1,23142.7,23146.6,66,150,0
2025-05-07 21:54:00+02:00,23146.7,23150.8,23144.6,23145.8,82,150,0
2025-05-07 21:55:00+02:00,23145.7,23147.8,23144.6,23145.7,48,150,0
2025-05-07 21:56:00+02:00,23145.6,23155.7,23144.7,23154.2,67,150,0
2025-05-07 21:57:00+02:00,23154.6,23155.8,23152.1,23153.1,59,150,0
2025-05-07 21:58:00+02:00,23153.8,23154.3,23147.7,23153.8,67,150,0
2025-05-07 21:59:00+02:00,23154.1,23154.8,23147.1,23147.6,70,150,0
2025-05-07 22:00:00+02:00,23148.3,23150.7,23143.6,23147.2,94,150,0
2025-05-07 22:01:00+02:00,23147.1,23151.8,23144.8,23145.1,56,150,0
2025-05-07 22:02:00+02:00,23145.3,23150.2,23143.1,23145.7,75,150,0
2025-05-07 22:03:00+02:00,23145.7,23154.8,23145.7,23154.8,63,150,0
2025-05-07 22:04:00+02:00,23155.3,23156.3,23151.1,23151.6,65,150,0
2025-05-07 22:05:00+02:00,23152.3,23153.2,23146.3,23148.7,43,150,0
2025-05-07 22:06:00+02:00,23148.8,23149.6,23145.7,23147.2,62,150,0
2025-05-07 22:07:00+02:00,23146.7,23151.2,23145.3,23149.2,65,150,0
2025-05-07 22:08:00+02:00,23149.1,23149.8,23146.1,23147.2,77,150,0
2025-05-07 22:09:00+02:00,23147.1,23148.3,23143.6,23147.8,68,150,0
2025-05-07 22:10:00+02:00,23147.6,23152.8,23144.7,23148.2,73,150,0
2025-05-07 22:11:00+02:00,23148.3,23150.7,23146.7,23150.2,53,150,0
2025-05-07 22:12:00+02:00,23150.3,23151.8,23146.1,23150.6,65,150,0
2025-05-07 22:13:00+02:00,23150.8,23154.8,23149.8,23153.2,62,150,0
2025-05-07 22:14:00+02:00,23153.1,23154.8,23149.6,23152.6,53,150,0
2025-05-07 22:15:00+02:00,23152.6,23153.8,23146.6,23149.7,70,150,0
2025-05-07 22:16:00+02:00,23150.3,23154.8,23150.3,23152.1,57,150,0
2025-05-07 22:17:00+02:00,23152.2,23152.8,23146.1,23146.1,77,150,0
2025-05-07 22:18:00+02:00,23146.1,23149.7,23144.6,23148.1,81,150,0
2025-05-07 22:19:00+02:00,23148.2,23149.8,23147.1,23148.1,50,150,0
2025-05-07 22:20:00+02:00,23147.7,23147.7,23142.1,23142.8,94,150,0
2025-05-07 22:21:00+02:00,23141.7,23141.7,23135.7,23137.6,57,150,0
2025-05-07 22:22:00+02:00,23137.6,23139.2,23136.6,23138.2,60,150,0
2025-05-07 22:23:00+02:00,23138.3,23147.1,23138.2,23147.1,60,150,0
2025-05-07 22:24:00+02:00,23147.6,23154.7,23147.1,23152.6,53,150,0
2025-05-07 22:25:00+02:00,23153.3,23157.3,23150.7,23151.3,50,150,0
2025-05-07 22:26:00+02:00,23151.3,23151.8,23149.8,23150.6,47,150,0
2025-05-07 22:27:00+02:00,23150.6,23151.8,23148.7,23150.8,52,150,0
2025-05-07 22:28:00+02:00,23150.7,23152.8,23149.8,23149.8,82,150,0
2025-05-07 22:29:00+02:00,23150.8,23150.8,23145.2,23146.8,56,150,0
2025-05-07 22:30:00+02:00,23148.6,23150.8,23147.1,23147.7,91,150,0
2025-05-07 22:31:00+02:00,23147.7,23152.3,23146.6,23149.6,86,150,0
2025-05-07 22:32:00+02:00,23150.2,23150.2,23141.6,23142.7,83,150,0
2025-05-07 22:33:00+02:00,23141.8,23142.3,23135.6,23138.1,61,150,0
2025-05-07 22:34:00+02:00,23137.8,23143.8,23137.6,23142.3,66,150,0
2025-05-07 22:35:00+02:00,23141.6,23141.8,23134.1,23134.6,69,150,0
2025-05-07 22:36:00+02:00,23134.7,23134.8,23128.1,23130.8,93,150,0
2025-05-07 22:37:00+02:00,23131.7,23133.8,23128.7,23129.1,68,150,0
2025-05-07 22:38:00+02:00,23129.2,23135.8,23127.6,23135.3,64,150,0
2025-05-07 22:39:00+02:00,23135.2,23136.3,23132.6,23134.8,81,150,0
2025-05-07 22:40:00+02:00,23134.2,23134.8,23130.3,23131.6,92,150,0
2025-05-07 22:41:00+02:00,23131.7,23134.8,23129.6,23132.3,94,150,0
